agno_fecun;COD_MUN_RESIDENCIA;total
1924;17174;418
1924;17272;66
1924;17380;657
1924;17388;40
1924;17433;88
1924;17442;66
1924;17444;82
1924;17446;13
1924;17486;126
1924;17495;46
1924;17513;80
1924;17524;118
1924;17541;87
1924;17614;278
1924;17616;64
1924;17653;99
1924;17662;115
1924;17665;34
1924;17777;210
1924;17867;47
1924;17873;230
1924;17877;82
1924;18001;1218
1924;18029;18
1924;18094;75
1924;18150;191
1924;18205;68
1924;18247;115
1924;18256;112
1924;18410;105
1924;18460;40
1924;18479;28
1924;18592;165
1924;18610;87
1924;18753;417
1924;18756;44
1924;18785;38
1924;18860;42
1924;19001;2123
1924;19022;121
1924;19050;209
1924;19075;171
1924;19100;324
1924;19110;222
1924;19130;277
1924;19137;239
1924;19142;244
1924;19212;262
1924;19256;318
1924;19290;44
1924;19300;68
1924;19318;191
1924;19355;307
1924;19364;105
1924;19392;73
1924;19397;148
1924;19418;25
1924;19450;102
1924;19455;218
1924;19473;210
1924;19513;81
1924;19517;458
1924;19532;205
1924;19533;51
1924;19548;316
1924;19573;368
1924;19585;133
1924;19622;81
1924;19693;61
1924;19698;863
1924;19701;36
1924;19743;198
1924;19760;85
1924;19780;183
1924;19785;70
1924;19807;255
1924;19809;56
1924;19821;278
1924;19824;183
1924;19845;135
1924;20001;2547
1924;20011;707
1924;20013;425
1924;20032;137
1924;20045;116
1924;20060;237
1924;20175;165
1924;20178;226
1924;20228;243
1924;20238;194
1924;20250;200
1924;20295;59
1924;20310;18
1924;20383;66
1924;20400;229
1924;20443;63
1924;20517;91
1924;20550;117
1924;20570;43
1924;20614;59
1924;20621;159
1924;20710;220
1924;20750;99
1924;20770;158
1924;20787;56
1924;23001;2838
1924;23068;260
1924;23079;107
1924;23090;129
1924;23162;270
1924;23168;39
1924;23182;168
1924;23189;168
1924;23300;46
1924;23350;86
1924;23417;491
1924;23419;112
1924;23464;76
1924;23466;496
1924;23500;112
1924;23555;353
1924;23570;104
1924;23574;88
1924;23580;215
1924;23586;52
1924;23660;336
1924;23670;125
1924;23672;161
1924;23675;164
1924;23678;75
1924;23682;24
1924;23686;104
1924;23807;770
1924;23815;108
1924;23855;226
1924;25001;68
1924;25019;56
1924;25035;72
1924;25040;91
1924;25053;79
1924;25086;9
1924;25095;7
1924;25099;75
1924;25120;50
1924;25123;56
1924;25126;359
1924;25148;70
1924;25151;103
1924;25154;40
1924;25168;16
1924;25175;604
1924;25178;58
1924;25181;61
1924;25183;204
1924;25200;130
1924;25214;148
1924;25224;46
1924;25245;119
1924;25258;32
1924;25260;198
1924;25269;1249
1924;25279;67
1924;25281;49
1924;25286;563
1924;25288;21
1924;25290;850
1924;25293;14
1924;25295;112
1924;25297;84
1924;25299;15
1924;25307;957
1924;25312;62
1924;25317;95
1924;25320;196
1924;25322;127
1924;25324;14
1924;25326;43
1924;25328;38
1924;25335;70
1924;25339;35
1924;25368;7
1924;25372;20
1924;25377;160
1924;25386;237
1924;25394;57
1924;25398;31
1924;25402;129
1924;25407;70
1924;25426;24
1924;25430;710
1924;25436;19
1924;25438;60
1924;25473;711
1924;25483;22
1924;25486;130
1924;25488;50
1924;25489;8
1924;25491;33
1924;25506;30
1924;25513;221
1924;25518;20
1924;25524;30
1924;25530;65
1924;25535;78
1924;25572;76
1924;25580;9
1924;25592;13
1924;25594;44
1924;25596;48
1924;25599;58
1924;25612;56
1924;25645;54
1924;25649;105
1924;25653;28
1924;25658;76
1924;25662;59
1924;25718;70
1924;25736;72
1924;25740;294
1924;25743;156
1924;25745;53
1924;25754;4382
1924;25758;139
1924;25769;103
1924;25772;131
1924;25777;30
1924;25779;34
1924;25781;27
1924;25785;113
1924;25793;62
1924;25797;41
1924;25799;164
1924;25805;29
1924;25807;11
1924;25815;96
1924;25817;227
1924;25823;27
1924;25839;24
1924;25841;64
1924;25843;363
1924;25845;55
1924;25851;31
1924;25862;34
1924;25867;36
1924;25871;6
1924;25873;102
1924;25875;214
1924;25878;94
1924;25885;64
1924;25898;35
1924;25899;861
1924;27001;907
1924;27006;80
1924;27025;8
1924;27050;21
1924;27073;20
1924;27075;26
1924;27077;8
1924;27099;12
1924;27135;22
1924;27150;17
1924;27160;8
1924;27205;21
1924;27245;44
1924;27250;8
1924;27361;122
1924;27372;5
1924;27413;31
1924;27425;4
1924;27430;4
1924;27450;13
1924;27491;12
1924;27495;20
1924;27580;4
1924;27600;14
1924;27615;302
1924;27660;21
1924;27745;9
1924;27787;62
1924;27800;73
1924;27810;18
1924;41001;3664
1924;41006;399
1924;41013;91
1924;41016;185
1924;41020;279
1924;41026;28
1924;41078;56
1924;41132;422
1924;41206;52
1924;41244;26
1924;41298;683
1924;41306;221
1924;41319;154
1924;41349;104
1924;41357;99
1924;41359;294
1924;41378;148
1924;41396;753
1924;41483;87
1924;41503;139
1924;41518;52
1924;41524;252
1924;41530;141
1924;41548;143
1924;41551;1591
1924;41615;215
1924;41660;160
1924;41668;404
1924;41676;145
1924;41770;176
1924;41791;134
1924;41797;86
1924;41799;114
1924;41801;86
1924;41807;173
1924;41872;56
1924;41885;72
1924;44001;1042
1924;44035;78
1924;44078;147
1924;44090;87
1924;44098;47
1924;44110;36
1924;44279;203
1924;44378;97
1924;44420;10
1924;44430;876
1924;44560;75
1924;44650;219
1924;44847;199
1924;44855;35
1924;44874;123
1924;47001;2990
1924;47030;77
1924;47053;217
1924;47058;184
1924;47161;31
1924;47170;118
1924;47189;817
1924;47205;23
1924;47245;364
1924;47258;104
1924;47268;99
1924;47288;475
1924;47318;161
1924;47460;86
1924;47541;25
1924;47545;61
1924;47551;196
1924;47555;380
1924;47570;155
1924;47605;34
1924;47660;36
1924;47675;54
1924;47692;106
1924;47703;54
1924;47707;116
1924;47720;26
1924;47745;81
1924;47798;82
1924;47960;17
1924;47980;464
1924;50001;3672
1924;50006;634
1924;50110;49
1924;50124;34
1924;50150;84
1924;50223;35
1924;50226;144
1924;50245;8
1924;50251;72
1924;50270;27
1924;50287;106
1924;50313;606
1924;50318;86
1924;50325;26
1924;50330;95
1924;50350;83
1924;50370;59
1924;50400;77
1924;50450;66
1924;50568;184
1924;50573;283
1924;50577;73
1924;50590;87
1924;50606;107
1924;50680;99
1924;50683;60
1924;50686;11
1924;50689;197
1924;50711;156
1924;52001;2620
1924;52019;60
1924;52022;38
1924;52036;36
1924;52051;34
1924;52079;132
1924;52083;28
1924;52110;139
1924;52203;55
1924;52207;69
1924;52210;35
1924;52215;88
1924;52224;57
1924;52227;141
1924;52233;31
1924;52240;96
1924;52250;53
1924;52254;24
1924;52256;49
1924;52258;110
1924;52260;97
1924;52287;44
1924;52317;75
1924;52320;58
1924;52323;32
1924;52352;46
1924;52354;42
1924;52356;724
1924;52378;105
1924;52381;60
1924;52385;29
1924;52390;7
1924;52399;207
1924;52405;48
1924;52411;50
1924;52418;63
1924;52427;31
1924;52435;46
1924;52473;33
1924;52480;27
1924;52490;63
1924;52506;19
1924;52520;16
1924;52540;57
1924;52560;64
1924;52565;26
1924;52573;44
1924;52585;96
1924;52612;97
1924;52621;28
1924;52678;155
1924;52683;123
1924;52685;46
1924;52687;100
1924;52693;100
1924;52694;43
1924;52696;27
1924;52699;27
1924;52720;12
1924;52786;76
1924;52788;66
1924;52835;764
1924;52838;218
1924;52885;64
1924;54001;4792
1924;54003;125
1924;54051;46
1924;54099;38
1924;54109;22
1924;54125;17
1924;54128;28
1924;54172;80
1924;54174;51
1924;54206;96
1924;54223;42
1924;54239;23
1924;54245;62
1924;54250;65
1924;54261;198
1924;54313;20
1924;54344;46
1924;54347;11
1924;54377;32
1924;54385;56
1924;54398;37
1924;54405;439
1924;54418;29
1924;54480;18
1924;54498;757
1924;54518;335
1924;54520;36
1924;54553;105
1924;54599;28
1924;54660;54
1924;54670;34
1924;54673;26
1924;54680;11
1924;54720;135
1924;54743;26
1924;54800;86
1924;54810;393
1924;54820;87
1924;54871;24
1924;54874;406
1924;63001;1735
1924;63111;15
1924;63130;520
1924;63190;189
1924;63212;56
1924;63272;66
1924;63302;60
1924;63401;323
1924;63470;330
1924;63548;47
1924;63594;210
1924;63690;35
1924;66001;2875
1924;66045;91
1924;66075;49
1924;66088;182
1924;66170;1203
1924;66318;70
1924;66383;54
1924;66400;264
1924;66440;115
1924;66456;82
1924;66572;62
1924;66594;232
1924;66682;395
1924;66687;113
1924;68001;4104
1924;68013;13
1924;68020;15
1924;68051;32
1924;68077;156
1924;68079;26
1924;68081;1649
1924;68092;32
1924;68101;30
1924;68121;3
1924;68132;8
1924;68147;24
1924;68152;9
1924;68160;3
1924;68162;31
1924;68167;54
1924;68169;12
1924;68176;16
1924;68179;11
1924;68190;169
1924;68207;25
1924;68209;16
1924;68211;9
1924;68217;26
1924;68229;63
1924;68235;70
1924;68245;10
1924;68250;24
1924;68255;78
1924;68264;19
1924;68266;9
1924;68271;27
1924;68276;1553
1924;68296;18
1924;68298;16
1924;68307;999
1924;68318;18
1924;68320;14
1924;68322;16
1924;68324;11
1924;68327;36
1924;68344;8
1924;68368;6
1924;68370;9
1924;68377;29
1924;68385;42
1924;68397;6
1924;68406;254
1924;68418;86
1924;68425;10
1924;68432;97
1924;68444;19
1924;68464;48
1924;68468;14
1924;68498;30
1924;68500;43
1924;68502;23
1924;68522;5
1924;68524;13
1924;68533;23
1924;68547;869
1924;68549;14
1924;68572;51
1924;68573;34
1924;68575;182
1924;68615;160
1924;68655;182
1924;68669;30
1924;68673;11
1924;68679;252
1924;68682;13
1924;68684;10
1924;68686;5
1924;68689;132
1924;68705;6
1924;68720;8
1924;68745;24
1924;68755;139
1924;68770;43
1924;68773;23
1924;68780;20
1924;68820;27
1924;68855;36
1924;68861;94
1924;68867;5
1924;68872;37
1924;68895;37
1924;70001;1726
1924;70110;77
1924;70124;67
1924;70204;38
1924;70215;352
1924;70221;56
1924;70230;31
1924;70233;53
1924;70235;133
1924;70265;76
1924;70400;49
1924;70418;136
1924;70429;144
1924;70473;92
1924;70508;130
1924;70523;80
1924;70670;282
1924;70678;138
1924;70702;63
1924;70708;278
1924;70713;327
1924;70717;105
1924;70742;215
1924;70771;112
1924;70820;174
1924;70823;121
1924;73001;3379
1924;73024;19
1924;73026;39
1924;73030;62
1924;73043;80
1924;73055;84
1924;73067;126
1924;73124;177
1924;73148;80
1924;73152;38
1924;73168;482
1924;73200;46
1924;73217;160
1924;73226;46
1924;73236;60
1924;73268;561
1924;73270;44
1924;73275;211
1924;73283;241
1924;73319;201
1924;73347;33
1924;73349;216
1924;73352;58
1924;73408;166
1924;73411;338
1924;73443;221
1924;73449;250
1924;73461;32
1924;73483;140
1924;73504;193
1924;73520;70
1924;73547;21
1924;73555;216
1924;73563;54
1924;73585;151
1924;73616;141
1924;73622;38
1924;73624;214
1924;73671;96
1924;73675;144
1924;73678;53
1924;73686;53
1924;73770;18
1924;73854;31
1924;73861;101
1924;73870;71
1924;73873;42
1924;76001;12124
1924;76020;129
1924;76036;117
1924;76041;140
1924;76054;26
1924;76100;80
1924;76109;1753
1924;76111;914
1924;76113;125
1924;76122;233
1924;76126;119
1924;76130;511
1924;76147;668
1924;76233;279
1924;76243;51
1924;76246;34
1924;76248;385
1924;76250;55
1924;76275;422
1924;76306;122
1924;76318;239
1924;76364;632
1924;76377;71
1924;76400;167
1924;76403;66
1924;76497;79
1924;76520;2048
1924;76563;388
1924;76606;150
1924;76616;104
1924;76622;195
1924;76670;119
1924;76736;268
1924;76823;83
1924;76828;142
1924;76834;1303
1924;76845;29
1924;76863;35
1924;76869;72
1924;76890;114
1924;76892;648
1924;76895;253
1924;81001;646
1924;81065;289
1924;81220;27
1924;81300;136
1924;81591;37
1924;81736;418
1924;81794;385
1924;85001;1340
1924;85010;307
1924;85015;14
1924;85125;91
1924;85136;12
1924;85139;122
1924;85162;121
1924;85225;75
1924;85230;75
1924;85250;300
1924;85263;99
1924;85279;8
1924;85300;12
1924;85315;6
1924;85325;61
1924;85400;35
1924;85410;203
1924;85430;115
1924;85440;288
1924;86001;444
1924;86219;33
1924;86320;259
1924;86568;586
1924;86569;67
1924;86571;131
1924;86573;120
1924;86749;90
1924;86755;38
1924;86757;58
1924;86760;60
1924;86865;174
1924;86885;223
1924;88001;280
1924;88564;11
1924;91001;407
1924;91263;9
1924;91405;13
1924;91407;4
1924;91430;1
1924;91460;2
1924;91530;
1924;91536;4
1924;91540;56
1924;91669;8
1924;91798;26
1924;94001;129
1924;94343;5
1924;94663;
1924;94883;4
1924;94884;1
1924;94885;1
1924;94886;
1924;94887;2
1924;94888;
1924;95001;424
1924;95015;42
1924;95025;49
1924;95200;11
1924;97001;41
1924;97161;7
1924;97511;3
1924;97666;3
1924;97777;
1924;97889;2
1924;99001;148
1924;99524;51
1924;99624;34
1924;99773;84
1925;;352578
1925;05001;13089
1925;05002;139
1925;05004;11
1925;05021;34
1925;05030;174
1925;05031;160
1925;05034;301
1925;05036;42
1925;05038;58
1925;05040;147
1925;05042;187
1925;05044;44
1925;05045;1227
1925;05051;214
1925;05055;58
1925;05059;25
1925;05079;261
1925;05086;34
1925;05088;2288
1925;05091;46
1925;05093;128
1925;05101;241
1925;05107;69
1925;05113;70
1925;05120;181
1925;05125;41
1925;05129;441
1925;05134;46
1925;05138;98
1925;05142;27
1925;05145;33
1925;05147;505
1925;05148;230
1925;05150;11
1925;05154;705
1925;05172;703
1925;05190;51
1925;05197;77
1925;05206;20
1925;05209;166
1925;05212;298
1925;05234;166
1925;05237;132
1925;05240;51
1925;05250;374
1925;05264;43
1925;05266;402
1925;05282;114
1925;05284;127
1925;05306;30
1925;05308;225
1925;05310;35
1925;05313;65
1925;05315;36
1925;05318;157
1925;05321;20
1925;05347;43
1925;05353;21
1925;05360;1084
1925;05361;148
1925;05364;98
1925;05368;62
1925;05376;367
1925;05380;246
1925;05390;69
1925;05400;134
1925;05411;40
1925;05425;52
1925;05440;286
1925;05467;52
1925;05475;20
1925;05480;217
1925;05483;54
1925;05490;325
1925;05495;149
1925;05501;13
1925;05541;105
1925;05543;53
1925;05576;53
1925;05579;274
1925;05585;62
1925;05591;102
1925;05604;193
1925;05607;83
1925;05615;610
1925;05628;73
1925;05631;172
1925;05642;147
1925;05647;51
1925;05649;91
1925;05652;43
1925;05656;60
1925;05658;25
1925;05659;157
1925;05660;99
1925;05664;152
1925;05665;234
1925;05667;77
1925;05670;112
1925;05674;98
1925;05679;182
1925;05686;231
1925;05690;44
1925;05697;137
1925;05736;296
1925;05756;227
1925;05761;85
1925;05789;75
1925;05790;316
1925;05792;40
1925;05809;62
1925;05819;38
1925;05837;1511
1925;05842;43
1925;05847;188
1925;05854;77
1925;05856;37
1925;05858;98
1925;05861;79
1925;05873;25
1925;05885;45
1925;05887;358
1925;05890;122
1925;05893;101
1925;05895;199
1925;08001;6072
1925;08078;394
1925;08137;131
1925;08141;87
1925;08296;254
1925;08372;76
1925;08421;143
1925;08433;602
1925;08436;109
1925;08520;106
1925;08549;24
1925;08558;105
1925;08560;105
1925;08573;196
1925;08606;153
1925;08634;152
1925;08638;626
1925;08675;64
1925;08685;110
1925;08758;2455
1925;08770;61
1925;08832;67
1925;08849;64
1925;11001;45995
1925;13001;6360
1925;13006;106
1925;13030;57
1925;13042;68
1925;13052;407
1925;13062;30
1925;13074;125
1925;13140;122
1925;13160;30
1925;13188;80
1925;13212;65
1925;13222;74
1925;13244;554
1925;13248;28
1925;13268;39
1925;13300;69
1925;13430;965
1925;13433;126
1925;13440;40
1925;13442;325
1925;13458;51
1925;13468;362
1925;13473;103
1925;13490;7
1925;13549;72
1925;13580;34
1925;13600;50
1925;13620;23
1925;13647;64
1925;13650;61
1925;13654;113
1925;13655;46
1925;13657;216
1925;13667;112
1925;13670;251
1925;13673;74
1925;13683;139
1925;13688;212
1925;13744;122
1925;13760;39
1925;13780;92
1925;13810;69
1925;13836;402
1925;13838;95
1925;13873;131
1925;13894;84
1925;15001;1088
1925;15022;14
1925;15047;109
1925;15051;34
1925;15087;30
1925;15090;10
1925;15092;8
1925;15097;25
1925;15104;34
1925;15106;6
1925;15109;26
1925;15114;6
1925;15131;17
1925;15135;15
1925;15162;7
1925;15172;24
1925;15176;430
1925;15180;15
1925;15183;88
1925;15185;54
1925;15187;20
1925;15189;20
1925;15204;69
1925;15212;16
1925;15215;18
1925;15218;15
1925;15223;30
1925;15224;23
1925;15226;11
1925;15232;43
1925;15236;19
1925;15238;639
1925;15244;27
1925;15248;12
1925;15272;25
1925;15276;14
1925;15293;12
1925;15296;38
1925;15299;105
1925;15317;12
1925;15322;48
1925;15325;16
1925;15332;17
1925;15362;12
1925;15367;35
1925;15368;20
1925;15377;28
1925;15380;12
1925;15401;10
1925;15403;13
1925;15407;89
1925;15425;30
1925;15442;35
1925;15455;45
1925;15464;35
1925;15466;39
1925;15469;148
1925;15476;41
1925;15480;50
1925;15491;81
1925;15494;20
1925;15500;11
1925;15507;57
1925;15511;17
1925;15514;20
1925;15516;210
1925;15518;19
1925;15522;6
1925;15531;51
1925;15533;17
1925;15537;22
1925;15542;55
1925;15550;18
1925;15572;564
1925;15580;28
1925;15599;59
1925;15600;50
1925;15621;15
1925;15632;66
1925;15638;44
1925;15646;165
1925;15660;7
1925;15664;26
1925;15667;46
1925;15673;25
1925;15676;28
1925;15681;31
1925;15686;73
1925;15690;22
1925;15693;58
1925;15696;19
1925;15720;12
1925;15723;3
1925;15740;74
1925;15753;38
1925;15755;63
1925;15757;62
1925;15759;643
1925;15761;14
1925;15762;32
1925;15763;61
1925;15764;48
1925;15774;12
1925;15776;33
1925;15778;16
1925;15790;37
1925;15798;22
1925;15804;47
1925;15806;65
1925;15808;9
1925;15810;21
1925;15814;88
1925;15816;32
1925;15820;40
1925;15822;39
1925;15832;13
1925;15835;26
1925;15837;55
1925;15839;7
1925;15842;28
1925;15861;110
1925;15879;17
1925;15897;34
1925;17001;1659
1925;17013;108
1925;17042;195
1925;17050;81
1925;17088;96
1925;17174;420
1925;17272;66
1925;17380;658
1925;17388;40
1925;17433;88
1925;17442;66
1925;17444;83
1925;17446;13
1925;17486;126
1925;17495;46
1925;17513;80
1925;17524;118
1925;17541;87
1925;17614;279
1925;17616;65
1925;17653;99
1925;17662;115
1925;17665;34
1925;17777;210
1925;17867;47
1925;17873;231
1925;17877;82
1925;18001;1221
1925;18029;18
1925;18094;75
1925;18150;191
1925;18205;68
1925;18247;115
1925;18256;112
1925;18410;105
1925;18460;40
1925;18479;28
1925;18592;165
1925;18610;87
1925;18753;417
1925;18756;44
1925;18785;39
1925;18860;42
1925;19001;2126
1925;19022;122
1925;19050;210
1925;19075;171
1925;19100;326
1925;19110;224
1925;19130;277
1925;19137;239
1925;19142;245
1925;19212;263
1925;19256;323
1925;19290;44
1925;19300;69
1925;19318;199
1925;19355;307
1925;19364;106
1925;19392;73
1925;19397;150
1925;19418;28
1925;19450;102
1925;19455;219
1925;19473;210
1925;19513;82
1925;19517;460
1925;19532;206
1925;19533;52
1925;19548;316
1925;19573;368
1925;19585;133
1925;19622;81
